SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2021,Single Family Residential,16839 Kehrsbrooke Ct,Chesterfield,MO,63005,650000,5,3.5,Kehrs Mill Estates 3,3837,43560,1985,,169,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16839-Kehrsbrooke-Ct-63005/home/93495702,MARIS,21043647,N,Y,38.6281904,-90.606318
PAST SALE,November-16-2022,Single Family Residential,16334 Peppermill Dr,Wildwood,MO,63005,535000,4,3.5,Brentmoor Place,4386,15198,1982,,122,33,Sold,,,https://www.redfin.com/MO/Wildwood/16334-Peppermill-Dr-63005/home/93506845,MARIS,22059552,N,Y,38.6133109,-90.6109985
PAST SALE,December-9-2020,Single Family Residential,16388 Wynncrest Falls Way,Wildwood,MO,63005,875000,5,4.0,Wynncrest,5420,87991,2007,,161,54,Sold,,,https://www.redfin.com/MO/Wildwood/16388-Wynncrest-Falls-Way-63005/home/93325662,MARIS,20070382,N,Y,38.6082427,-90.612238
PAST SALE,April-29-2021,Single Family Residential,1306 Windgate Way Ct,Chesterfield,MO,63005,949000,4,4.0,Windgate,5910,43560,2001,,161,100,Sold,,,https://www.redfin.com/MO/Chesterfield/1306-Windgate-Way-Ct-63005/home/93631260,MARIS,21012933,N,Y,38.6543584,-90.6160865
PAST SALE,April-6-2022,Single Family Residential,2163 Quaethem Dr,Wildwood,MO,63005,895000,5,5.0,Quaethem Farm Estates,5835,150718,1988,,153,73,Sold,,,https://www.redfin.com/MO/Wildwood/2163-Quaethem-Dr-63005/home/93495572,MARIS,21088498,N,Y,38.6250203,-90.614105
PAST SALE,March-17-2022,Single Family Residential,1328 Carriage Crossing Ln,Chesterfield,MO,63005,630000,4,3.0,Country Place At Chesterfield One,2930,28750,1987,,215,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1328-Carriage-Crossing-Ln-63005/home/93476786,MARIS,22007661,N,Y,38.6530915,-90.6116275
PAST SALE,August-31-2022,Single Family Residential,426 Pine Bend Dr,Wildwood,MO,63005,979989,4,5.5,Pine Creek,5836,23958,1998,,168,,Sold,,,https://www.redfin.com/MO/Wildwood/426-Pine-Bend-Dr-63005/home/93485922,MARIS,22049394,N,Y,38.6385008,-90.6548138
PAST SALE,June-28-2018,Single Family Residential,1542 Honey Locust Ct,Wildwood,MO,63005,609900,5,4.5,Wildhorse Village,5066,23087,1993,,120,67,Sold,,,https://www.redfin.com/MO/Wildwood/1542-Honey-Locust-Ct-63005/home/93485214,MARIS,18025384,N,Y,38.6372394,-90.6345754
PAST SALE,January-14-2022,Single Family Residential,335 Pine Bend Dr,Wildwood,MO,63005,875000,4,4.5,Pine Creek,4514,22651,1996,,194,,Sold,,,https://www.redfin.com/MO/Wildwood/335-Pine-Bend-Dr-63005/home/62732457,MARIS,21083966,N,Y,38.6435955,-90.6558325
PAST SALE,July-23-2019,Single Family Residential,17610 Ailanthus Dr,Wildwood,MO,63005,620000,4,4.0,Wildhorse Village F,4811,43560,1994,,129,67,Sold,,,https://www.redfin.com/MO/Wildwood/17610-Ailanthus-Dr-63005/home/93485273,MARIS,19045801,N,Y,38.6379766,-90.6308177
PAST SALE,July-30-2021,Single Family Residential,2609 Wynncrest Rdg,Wildwood,MO,63005,799000,5,4.5,Wynncrest Three,6439,27007,2004,,124,54,Sold,,,https://www.redfin.com/MO/Wildwood/2609-Wynncrest-Ridge-Dr-63005/home/93318523,MARIS,21029392,N,Y,38.610899,-90.6071133
PAST SALE,September-9-2020,Single Family Residential,16492 Horseshoe Rdg,Chesterfield,MO,63005,650000,5,3.5,Kehrs Mill Trails 3,2945,108900,1979,,221,,Sold,,,https://www.redfin.com/MO/Chesterfield/16492-Horseshoe-Ridge-Rd-63005/home/93484845,MARIS,20048773,N,Y,38.6442614,-90.6042462
PAST SALE,August-24-2022,Single Family Residential,17703 Littleleaf Ct,Chesterfield,MO,63005,675000,5,5.0,Wildhorse Village A,3898,32931,1997,,173,,Sold,,,https://www.redfin.com/MO/Chesterfield/17703-Littleleaf-Ct-63005/home/93477010,MARIS,22017846,N,Y,38.6534495,-90.6329649
PAST SALE,August-8-2022,Single Family Residential,985 Tara Oaks Dr,Chesterfield,MO,63005,1195000,4,4.5,Tara At Wildhorse,6100,24394,2002,,196,,Sold,,,https://www.redfin.com/MO/Chesterfield/985-Tara-Oaks-Dr-63005/home/93627004,MARIS,22032642,N,Y,38.6519073,-90.6454062
PAST SALE,October-26-2022,Single Family Residential,1343 Wellington View Pl,Wildwood,MO,63005,675000,5,3.5,Westhampton Woods,2580,20038,1996,,262,18,Sold,,,https://www.redfin.com/MO/Wildwood/1343-Wellington-View-Pl-63005/home/93496379,MARIS,22059680,N,Y,38.6215562,-90.6514802
PAST SALE,August-31-2022,Single Family Residential,7 Kehrsboro Ct,Chesterfield,MO,63005,850000,4,4.5,Kehrs Mill Estates 4 Sec 1,3922,56628,1986,,217,63,Sold,,,https://www.redfin.com/MO/Chesterfield/7-Kehrsboro-Ct-63005/home/93495701,MARIS,22052245,N,Y,38.6288487,-90.6058001
PAST SALE,September-30-2022,Single Family Residential,1217 Wildhorse Meadows Dr,Chesterfield,MO,63005,650000,4,4.0,Spring Hill Bluffs,4852,14810,1999,,134,50,Sold,,,https://www.redfin.com/MO/Chesterfield/1217-Wildhorse-Meadows-Dr-63005/home/93626959,MARIS,22054155,N,Y,38.6578767,-90.6129596
PAST SALE,August-7-2020,Single Family Residential,17717 Greystone Terrace Dr,Wildwood,MO,63005,740000,6,5.0,Wildhorse Village G,5970,22651,1991,,124,67,Sold,,,https://www.redfin.com/MO/Wildwood/17717-Greystone-Terrace-Dr-63005/home/93485464,MARIS,20030844,N,Y,38.6422965,-90.6350382
PAST SALE,December-10-2021,Single Family Residential,17844 Westhampton Woods,Wildwood,MO,63005,599900,4,4.5,Westhampton Woods 2,4524,20473,1997,,133,,Sold,,,https://www.redfin.com/MO/Wildwood/17844-Westhampton-Woods-Dr-63005/home/93507428,MARIS,21076379,N,Y,38.6202555,-90.6495542
PAST SALE,July-27-2021,Single Family Residential,16960 Pine Summit Dr,Chesterfield,MO,63005,917852,4,3.5,Fienup Farms,2904,,,,316,100,Sold,,,https://www.redfin.com/MO/Wildwood/16960-Pine-Summit-Dr-63005/home/171292808,MARIS,21040241,N,Y,38.6561518,-90.6009268
PAST SALE,May-17-2022,Single Family Residential,17484 Highland Way Dr,Wildwood,MO,63005,750000,5,5.0,Highlands Of Chesterfield Wildhorse,4087,28314,1989,,184,76,Sold,,,https://www.redfin.com/MO/Wildwood/17484-Highland-Way-Dr-63005/home/93485355,MARIS,22020064,N,Y,38.6388316,-90.6241547
PAST SALE,April-7-2020,Single Family Residential,16302 Idlewood Ct,Wildwood,MO,63005,362500,4,3.0,Chesterfield Valley,2836,10890,1985,,128,21,Sold,,,https://www.redfin.com/MO/Wildwood/16302-Idlewood-Ct-63005/home/93507053,MARIS,20012478,N,Y,38.6080839,-90.5993077
PAST SALE,March-31-2022,Single Family Residential,18044 Babler Woods Rd,Wildwood,MO,63005,375000,4,2.5,Section 22-45-3,3000,152460,1973,,125,50,Sold,,,https://www.redfin.com/MO/Wildwood/18044-Babler-Woods-Rd-63005/home/93496405,MARIS,22005230,N,Y,38.6322679,-90.6738765
PAST SALE,December-28-2020,Single Family Residential,1304 Westhampton Woods Ct,Wildwood,MO,63005,550000,5,4.5,Westhampton Woods,4126,21344,1994,,133,18,Sold,,,https://www.redfin.com/MO/Wildwood/1304-Westhampton-Woods-Ct-63005/home/93496304,MARIS,20072387,N,Y,38.624061,-90.6542397
PAST SALE,June-28-2021,Single Family Residential,1524 Highland Valley Cir,Wildwood,MO,63005,664900,5,3.5,Highlands of Chesterfield HighlandValley,4500,24394,1990,,148,76,Sold,,,https://www.redfin.com/MO/Wildwood/1524-Highland-Valley-Cir-63005/home/93485254,MARIS,21008259,N,Y,38.6375833,-90.6273
PAST SALE,September-30-2022,Single Family Residential,17626 Lisa Valley Ct,Wildwood,MO,63005,769000,6,4.5,Highlands Of Chesterfield Highland,4728,22216,1995,,163,,Sold,,,https://www.redfin.com/MO/Wildwood/17626-Lisa-Valley-Ct-63005/home/69360564,MARIS,22046749,N,Y,38.6348581,-90.6317062
PAST SALE,June-16-2021,Single Family Residential,17373 Orrville,Wildwood,MO,63005,840000,5,4.5,Section 23-45-3 Bdy Adj Tracts 1 & 2,5013,317117,1970,,168,,Sold,,,https://www.redfin.com/MO/Wildwood/17373-Orrville-Rd-63005/home/93631154,MARIS,21027422,N,Y,38.631428,-90.642707
PAST SALE,June-28-2022,Single Family Residential,16194 Clayton Hollow Ln,Wildwood,MO,63005,635000,4,4.5,Clayton Hollow,4387,13068,2002,,145,29,Sold,,,https://www.redfin.com/MO/Wildwood/16194-Clayton-Hollow-Ln-63005/home/62692446,MARIS,22010273,N,Y,38.6060381,-90.5986048
PAST SALE,June-25-2020,Single Family Residential,17868 Bonhomme Fork Ct,Chesterfield,MO,63005,998000,4,4.5,Greystone Plat Three,5509,22216,1997,,181,,Sold,,,https://www.redfin.com/MO/Chesterfield/17868-Bonhomme-Fork-Ct-63005/home/93477054,MARIS,20030804,N,Y,38.6493487,-90.6338535
PAST SALE,May-9-2023,Single Family Residential,17602 Lasiandra Dr,Wildwood,MO,63005,799000,5,4.5,Wildhorse Village L Two,4625,47045,2000,,173,83,Sold,,,https://www.redfin.com/MO/Wildwood/17602-Lasiandra-Dr-63005/home/67977032,MARIS,23015894,N,Y,38.6336668,-90.6360934
PAST SALE,July-29-2022,Single Family Residential,16191 Clayton Holw,Wildwood,MO,63005,600000,4,3.5,Clayton Hollow,3226,17860,2002,,186,29,Sold,,,https://www.redfin.com/MO/Wildwood/16191-Clayton-Hollow-Ln-63005/home/93627675,MARIS,22037794,N,Y,38.6064285,-90.5984014
PAST SALE,April-22-2020,Single Family Residential,17770 Hornbean Dr,Wildwood,MO,63005,599900,4,4.5,Wildhorse Village H,3722,35284,1992,,161,67,Sold,,,https://www.redfin.com/MO/Wildwood/17770-Hornbean-Dr-63005/home/93485462,MARIS,20007287,N,Y,38.6423446,-90.6375004
PAST SALE,June-17-2021,Single Family Residential,17689 Ailanthus Dr,Wildwood,MO,63005,850000,5,5.5,Wildhorse Village F,6198,31799,1993,,137,,Sold,,,https://www.redfin.com/MO/Wildwood/17689-Ailanthus-Dr-63005/home/80158249,MARIS,21021136,N,Y,38.6397037,-90.633291
PAST SALE,November-15-2021,Single Family Residential,1310 Countryside Forrest Ct,Chesterfield,MO,63005,1050000,4,4.5,Countryside at Chesterfield Three,4880,22651,1995,,215,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1310-Countryside-Forrest-Ct-63005/home/86091260,MARIS,21056386,N,Y,38.6541173,-90.6217601
PAST SALE,January-19-2022,Single Family Residential,2569 Valley Oaks Estates Dr,Wildwood,MO,63005,655000,4,3.5,Valley Oaks Estates,4042,34848,1997,,162,54,Sold,,,https://www.redfin.com/MO/Wildwood/2569-Valley-Oaks-Estates-Dr-63005/home/93507086,MARIS,21083806,N,Y,38.612612,-90.6034878
PAST SALE,August-11-2021,Single Family Residential,16767 Kehrs Mill Estates Dr,Chesterfield,MO,63005,799000,4,4.5,Kehrs Mill Estates,4600,48352,1986,,174,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16767-Kehrs-Mill-Estates-Dr-63005/home/93496087,MARIS,21032882,N,Y,38.6290285,-90.6026925
PAST SALE,October-26-2022,Single Family Residential,16234 Pepper View Ct,Wildwood,MO,63005,470000,4,2.5,Brentmoor Place,3600,15682,1982,,131,33,Sold,,,https://www.redfin.com/MO/Wildwood/16234-Pepper-View-Ct-63005/home/93507116,MARIS,22035622,N,Y,38.6152568,-90.6072245
PAST SALE,June-8-2021,Single Family Residential,9 Peppermill Ridge Ct,Wildwood,MO,63005,435000,4,3.0,Brentmoor Place 1,2890,18295,1982,,151,33,Sold,,,https://www.redfin.com/MO/Wildwood/9-Peppermill-Ridge-Ct-63005/home/93507123,MARIS,21021525,N,Y,38.6148067,-90.6070765
PAST SALE,July-13-2021,Single Family Residential,1241 Bluffview Ridge Dr,Chesterfield,MO,63005,599000,4,3.5,The Bluffs Of Wildhorse,4153,10019,1995,,144,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1241-Bluffview-Ridge-Dr-63005/home/93476978,MARIS,21030969,N,Y,38.6600998,-90.6124658
PAST SALE,March-19-2020,Single Family Residential,17733 Hornbean,Wildwood,MO,63005,699900,5,4.5,Wildhorse Village H,5000,23958,1995,,140,67,Sold,,,https://www.redfin.com/MO/Wildwood/17733-Hornbean-Dr-63005/home/93485311,MARIS,20008737,N,Y,38.641047,-90.6388148
PAST SALE,April-9-2020,Single Family Residential,1280 Bluffview Ridge Dr,Chesterfield,MO,63005,549000,4,3.5,The Bluffs Of Wildhorse,3217,12632,1995,,171,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1280-Bluffview-Ridge-Dr-63005/home/93476858,MARIS,20007022,N,Y,38.6575779,-90.61135
PAST SALE,October-14-2022,Single Family Residential,16208 Valley Estates Ct,Wildwood,MO,63005,700000,4,4.0,Valley Estates Lt A Sub Of,3659,45738,1998,,191,,Sold,,,https://www.redfin.com/MO/Wildwood/16208-Valley-Estates-Ct-63005/home/93507633,MARIS,22051036,N,Y,38.6151913,-90.600029
PAST SALE,November-4-2020,Single Family Residential,432 Highway 109,Wildwood,MO,63005,149900,4,3.0,Wildwood,2150,69696,1978,,70,,Sold,,,https://www.redfin.com/MO/Wildwood/432-Highway-109-63005/home/93485914,MARIS,19088571,N,Y,38.6368958,-90.667021
PAST SALE,August-12-2021,Single Family Residential,2519 Peppermill Ridge Dr,Wildwood,MO,63005,449900,5,3.0,Brentmoor Place 1,3461,15682,1983,,130,,Sold,,,https://www.redfin.com/MO/Wildwood/2519-Peppermill-Ridge-Dr-63005/home/93507134,MARIS,21046573,N,Y,38.614408,-90.60832399
PAST SALE,March-16-2022,Single Family Residential,1257 Bluffview Ridge Dr,Chesterfield,MO,63005,595000,5,3.5,The Bluffs Of Wildhorse,3674,11326,1995,,162,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1257-Bluffview-Ridge-Dr-63005/home/93476974,MARIS,21078921,N,Y,38.6591957,-90.6119127
PAST SALE,October-14-2021,Single Family Residential,2225 Ridgley Woods,Chesterfield,MO,63005,465000,4,3.5,Pleasant Valley Forest 3,2712,44867,1983,,171,75,Sold,,,https://www.redfin.com/MO/Chesterfield/2225-Ridgley-Woods-Dr-63005/home/63641962,MARIS,21065975,N,Y,38.626424,-90.603667
PAST SALE,July-13-2021,Single Family Residential,1564 Highland Valley Cir,Wildwood,MO,63005,799900,5,6.0,Highlands of Chesterfield,5626,28314,1997,,142,,Sold,,,https://www.redfin.com/MO/Wildwood/1564-Highland-Valley-Cir-63005/home/93485287,MARIS,21033169,N,Y,38.6363153,-90.6312064
PAST SALE,June-8-2021,Single Family Residential,2142 Wildwood Meadows Ct,Wildwood,MO,63005,689000,4,5.5,Wildwood Meadows Estates,5788,17860,1998,,119,63,Sold,,,https://www.redfin.com/MO/Wildwood/2142-Wildwood-Meadows-Ct-63005/home/93495580,MARIS,21024937,N,Y,38.6218591,-90.6160383
PAST SALE,September-18-2020,Single Family Residential,16220 Pepper View Ct,Wildwood,MO,63005,530000,4,3.0,Brentmoor Place 1,2024,18687,1980,,262,,Sold,,,https://www.redfin.com/MO/Wildwood/16220-Pepper-View-Ct-63005/home/93507119,MARIS,20054416,N,Y,38.615102,-90.606173
PAST SALE,February-19-2022,Single Family Residential,16219 Bear Branch Ct,Wildwood,MO,63005,494900,5,3.5,Chesterfield Valley,4414,13068,1983,,112,25,Sold,,,https://www.redfin.com/MO/Wildwood/16219-Bear-Branch-Ct-63005/home/93522241,MARIS,22000058,N,Y,38.6072417,-90.5973007
PAST SALE,June-8-2022,Single Family Residential,18824 Wild Horse Crk,Wildwood,MO,63005,899900,4,3.5,Wildhorse Spring Farm,6000,52533,1996,,150,125,Sold,,,https://www.redfin.com/MO/Wildwood/18824-Wild-Horse-Creek-Rd-63005/home/93485690,MARIS,21049573,N,Y,38.6430762,-90.6909212
PAST SALE,May-14-2021,Single Family Residential,18665 Wild Horse Creek Rd,Wildwood,MO,63005,1475000,5,5.5,Wild Horse Creek Bluffs One & Two,8742,348480,1996,,169,,Sold,,,https://www.redfin.com/MO/Wildwood/18665-Wild-Horse-Creek-Rd-63005/home/93485755,MARIS,21007253,N,Y,38.643774,-90.681023
PAST SALE,May-30-2019,Single Family Residential,2320 Centennial Farms Dr,Wildwood,MO,63005,524900,4,3.5,Pleasant Valley Meadows 2,4493,23522,1987,,117,42,Sold,,,https://www.redfin.com/MO/Wildwood/2320-Centennial-Farms-Dr-63005/home/93495587,MARIS,19027369,N,Y,38.6240897,-90.60691
PAST SALE,March-29-2021,Single Family Residential,17708 Greystone Terrace Dr,Wildwood,MO,63005,609000,5,4.5,Wildhorse Village,4806,22651,1994,,127,67,Sold,,,https://www.redfin.com/MO/Wildwood/17708-Greystone-Terrace-Dr-63005/home/93485344,MARIS,21001105,N,Y,38.6415407,-90.6346495
PAST SALE,December-20-2021,Single Family Residential,1281 Bluffview Ridge Dr,Chesterfield,MO,63005,675000,5,3.5,Bluffs Of Wildhorse The,3303,17860,1994,,204,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1281-Bluffview-Ridge-Dr-63005/home/93476873,MARIS,21080938,N,Y,38.6578209,-90.611868
PAST SALE,November-10-2022,Single Family Residential,17650 Bridgeway Dr,Chesterfield,MO,63005,899900,5,3.5,Wildhorse Village B,5445,23087,1990,,165,83,Sold,,,https://www.redfin.com/MO/Chesterfield/17650-Bridgeway-Dr-63005/home/62754693,MARIS,22064922,N,Y,38.6502072,-90.6265236
PAST SALE,November-22-2022,Single Family Residential,1145 Keystone Trail Dr,Wildwood,MO,63005,749000,5,4.0,Wilderness Trails,4195,19166,1998,,179,23,Sold,,,https://www.redfin.com/MO/Wildwood/1145-Keystone-Trail-Dr-63005/home/93485947,MARIS,22054707,N,Y,38.6414169,-90.6497949
PAST SALE,January-15-2020,Single Family Residential,2524 Peppermill Ridge Dr,Wildwood,MO,63005,399900,4,3.5,Brentmoor Place 1,3691,19166,1979,,108,,Sold,,,https://www.redfin.com/MO/Wildwood/2524-Peppermill-Ridge-Dr-63005/home/93506944,MARIS,19085448,N,Y,38.6140648,-90.6078904
PAST SALE,October-4-2021,Single Family Residential,17777 Hornbean,Wildwood,MO,63005,824900,5,5.5,Wildhorse Village,5532,29011,1997,,149,67,Sold,,,https://www.redfin.com/MO/Wildwood/17777-Hornbean-Dr-63005/home/93485307,MARIS,21051379,N,Y,38.641771,-90.6375004
PAST SALE,October-30-2020,Single Family Residential,2709 Hillcroft Dr,Wildwood,MO,63005,375000,4,3.0,Chesterfield Valley 2 A Sec Of,2518,10890,1984,,149,21,Sold,,,https://www.redfin.com/MO/Wildwood/2709-Hillcroft-Dr-63005/home/93506943,MARIS,20066028,N,Y,38.6082539,-90.598124
PAST SALE,October-11-2019,Single Family Residential,1318 Countryside Manor Ct,Chesterfield,MO,63005,679900,5,4.5,Countryside At Chesterfield One,5300,22216,1993,,128,43,Sold,,,https://www.redfin.com/MO/Chesterfield/1318-Countryside-Manor-Ct-63005/home/93476730,MARIS,19068977,N,Y,38.6538553,-90.6183069
PAST SALE,July-1-2022,Single Family Residential,16232 Wynncrest Ridge Ct,Wildwood,MO,63005,799000,5,4.5,Wynncrest,6507,15682,2004,,123,,Sold,,,https://www.redfin.com/MO/Wildwood/16232-Wynncrest-Ridge-Ct-63005/home/93318522,MARIS,22024953,N,Y,38.6114596,-90.6075059
PAST SALE,July-2-2021,Single Family Residential,2148 Wildwood Mdws,Wildwood,MO,63005,689500,4,4.5,Wildwood Meadows Estates,6348,19602,1998,,109,,Sold,,,https://www.redfin.com/MO/Wildwood/2148-Wildwood-Meadows-Ct-63005/home/62764876,MARIS,21032969,N,Y,38.6220769,-90.6157164
PAST SALE,October-13-2022,Single Family Residential,2642 Wynncrest Falls Dr,Wildwood,MO,63005,1125000,5,4.5,Wynncrest,6394,27443,2005,,176,63,Sold,,,https://www.redfin.com/MO/Wildwood/2642-Wynncrest-Falls-Dr-63005/home/93324992,MARIS,22056697,N,Y,38.6089108,-90.6098699
PAST SALE,November-1-2021,Single Family Residential,840 Tara Estates Ct,Chesterfield,MO,63005,1990000,5,5.0,Tara Estates,7517,43996,2005,,265,42,Sold,,,https://www.redfin.com/MO/Chesterfield/840-Tara-Estates-Ct-63005/home/93323394,MARIS,21052455,N,Y,38.651893,-90.6479986
PAST SALE,July-6-2022,Single Family Residential,1286 Harvester Dr,Chesterfield,MO,63005,800000,5,4.5,Fienup Farms,4308,11195,2020,,186,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1286-Harvester-Dr-63005/home/174343711,MARIS,22025484,N,Y,38.6555997,-90.5978096
PAST SALE,June-14-2022,Single Family Residential,2542 Peppermill Ridge Dr,Wildwood,MO,63005,475000,4,3.0,Brentmoor Place 1,3196,16553,1979,,149,33,Sold,,,https://www.redfin.com/MO/Wildwood/2542-Peppermill-Ridge-Dr-63005/home/93506947,MARIS,22027494,N,Y,38.6132842,-90.6082604
PAST SALE,July-23-2021,Single Family Residential,17111 Somerset Field Ct,Chesterfield,MO,63005,600000,4,3.5,Somerset One,4470,13504,1996,,134,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17111-Somerset-Field-Ct-63005/home/93476878,MARIS,21035213,N,Y,38.6566629,-90.609342
PAST SALE,August-17-2022,Single Family Residential,1088 Greystone Manor Pkwy,Chesterfield,MO,63005,1075000,5,6.0,Greystone Three,5670,22216,1997,,190,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1088-Greystone-Manor-Pkwy-63005/home/93485474,MARIS,22039248,N,Y,38.647225,-90.6364637
PAST SALE,August-2-2021,Single Family Residential,17511 Galmiche Ct,Chesterfield,MO,63005,1300000,5,6.5,Windridge Estates,8193,34412,1996,,159,83,Sold,,,https://www.redfin.com/MO/Chesterfield/17511-Galmiche-Ct-63005/home/93477304,MARIS,21043162,N,Y,38.6570869,-90.6272364
PAST SALE,September-10-2020,Single Family Residential,17701 Wilding Place Dr,Wildwood,MO,63005,639900,4,4.5,Wildhorse Village,4709,33977,1993,,136,67,Sold,,,https://www.redfin.com/MO/Wildwood/17701-Wilding-Place-Dr-63005/home/93485216,MARIS,20040901,N,Y,38.6394818,-90.64037
PAST SALE,February-24-2022,Single Family Residential,1316 Wellington Valley Ct,Wildwood,MO,63005,599900,5,2.5,Westhampton Woods 2,3710,19166,2000,,162,,Sold,,,https://www.redfin.com/MO/Wildwood/1316-Wellington-Valley-Ct-63005/home/93496179,MARIS,22005910,N,Y,38.62175,-90.6460728
PAST SALE,August-16-2019,Single Family Residential,1759 Horseshoe Ridge Rd,Chesterfield,MO,63005,475000,5,5.0,Kehrs Mill Trails,3262,130680,1978,,146,1100,Sold,,,https://www.redfin.com/MO/Chesterfield/1759-Horseshoe-Ridge-Rd-63005/home/93496152,MARIS,19033714,N,Y,38.6346209,-90.5987713
PAST SALE,June-29-2022,Single Family Residential,2760 Autumn Run Ct,Wildwood,MO,63005,649900,4,3.5,Valley View,5300,21780,1983,,123,25,Sold,,,https://www.redfin.com/MO/Wildwood/2760-Autumn-Run-Ct-63005/home/62742010,MARIS,22019474,N,Y,38.607716,-90.6031364
PAST SALE,November-15-2021,Single Family Residential,1088 Wilmas Farm Dr,Chesterfield,MO,63005,1399989,5,4.5,Arbors At Wilmas Farm,6579,22738,2018,,213,108,Sold,,,https://www.redfin.com/MO/Chesterfield/1088-Wilmas-Farm-Dr-63005/home/168278252,MARIS,21067299,N,Y,38.6545442,-90.627412
PAST SALE,August-22-2019,Single Family Residential,18014 Little Pine Ct,Wildwood,MO,63005,919900,5,4.5,Pine Creek,4804,28750,1996,,191,38,Sold,,,https://www.redfin.com/MO/Wildwood/18014-Little-Pine-Ct-63005/home/93485938,MARIS,19039867,N,Y,38.6409713,-90.6525913
PAST SALE,April-21-2021,Single Family Residential,16373 Peppermill Dr,Wildwood,MO,63005,430000,4,3.0,Brentmoor Place 3,3356,21344,1984,,128,,Sold,,,https://www.redfin.com/MO/Wildwood/16373-Peppermill-Dr-63005/home/93507098,MARIS,21012395,N,Y,38.6149616,-90.6127561
PAST SALE,August-3-2020,Single Family Residential,18034 Pine Canyon Ct,Wildwood,MO,63005,840000,5,5.5,Pine Creek,5208,45302,1996,,161,42,Sold,,,https://www.redfin.com/MO/Wildwood/18034-Pine-Canyon-Ct-63005/home/93485610,MARIS,20026945,N,Y,38.6422789,-90.653184
PAST SALE,November-7-2022,Single Family Residential,2505 Pepperfield Ct,Wildwood,MO,63005,550000,5,3.5,Brentmoor Place 3,5067,25700,1983,,109,33,Sold,,,https://www.redfin.com/MO/Wildwood/2505-Pepperfield-Ct-63005/home/93507094,MARIS,22058732,N,Y,38.6155212,-90.6115535
PAST SALE,November-22-2019,Single Family Residential,18423 Wild Horse Creek Rd,Wildwood,MO,63005,225000,3,1.5,Wildwood,1920,43560,1975,,117,,Sold,,,https://www.redfin.com/MO/Wildwood/18423-Wild-Horse-Creek-Rd-63005/home/93485964,MARIS,19068573,N,Y,38.6433321,-90.6734318
PAST SALE,December-6-2021,Single Family Residential,1036 Keystone Trail Dr,Wildwood,MO,63005,575000,5,3.5,Wilderness,3524,23958,1996,,163,67,Sold,,,https://www.redfin.com/MO/Wildwood/1036-Keystone-Trail-Dr-63005/home/93485524,MARIS,21056311,N,Y,38.6456733,-90.6468135
PAST SALE,November-5-2020,Single Family Residential,2229 Ridgley Woods Dr,Chesterfield,MO,63005,400000,5,3.0,Pleasant Valley Forest,3567,43996,1982,,112,67,Sold,,,https://www.redfin.com/MO/Chesterfield/2229-Ridgley-Woods-Dr-63005/home/93495747,MARIS,20064515,N,Y,38.626073,-90.6037283
PAST SALE,July-20-2020,Single Family Residential,17025 Chesterfield Estates Ct,Chesterfield,MO,63005,639000,5,4.5,Chesterfield Estates One,3991,43996,1990,,160,19,Sold,,,https://www.redfin.com/MO/Chesterfield/17025-Chesterfield-Estates-Ct-63005/home/93476753,MARIS,20035416,N,Y,38.653355,-90.6042462
PAST SALE,March-11-2019,Single Family Residential,2115 Kehrspoint Dr,Chesterfield,MO,63005,556500,4,3.5,Kehrswood 2,3964,43560,1996,,140,,Sold,,,https://www.redfin.com/MO/Chesterfield/2115-Kehrspoint-Dr-63005/home/93496038,MARIS,19005072,N,Y,38.6305289,-90.5977356
PAST SALE,September-30-2021,Single Family Residential,16236 Wynncrest Ridge Ct,Wildwood,MO,63005,779000,6,4.5,Wynncrest Three,6215,20909,2004,,125,63,Sold,,,https://www.redfin.com/MO/Wildwood/16236-Wynncrest-Ridge-Ct-63005/home/93318527,MARIS,21041688,N,Y,38.6114549,-90.607934
PAST SALE,July-31-2020,Single Family Residential,89 Grand Meridien Frst,Wildwood,MO,63005,1599000,4,3.5,Meridien,4804,84071,2016,,333,,Sold,,,https://www.redfin.com/MO/Wildwood/89-Grand-Meridien-Frst-63005/home/62778147,MARIS,20016636,N,Y,38.6339188,-90.6536285
